id,Comment,Label
7514,Berelu torsidre hasta ne nungidru antaralla haage ee Pak nan maklu.<br><br>Pakistan gaga kottidde tappauetu muchkond erohagidre eri ella andre bere yav deshkko hogi anta helidre gotta hts ettu..<br><br>Jaga alla sagni nu kodlla Pak nan makla..,Geo-political
3389,arun ge  thanks helu ella andidre nin BB ge bartirlilla,Gender
3549,Mental adu teli sari illa avaladu mental tara adatale,Religion
6549,Dabba nana makkala yav sule ge huttidira,Gender
7825,Report madro evalana yellaru,Gender
6942,Big boss hogodu.....En sadhane pa .....dod Thayi Kan beedamma....edu ondu interview...,Others
6505,"@My kannada houda sir ,okay haage maadthini, nammane pakkadalle R S S navaru thumba iddare avarige helthini sir.",Geo-political
6524,Sada Sonu thika muchkond kannada matadu English matadaka barala,Gender
853,Ri much ri Saku nivu sati sahagamana paddati yanna acharne Madi hennu makkalanna jivanta suttu hakidri addken heltira aga manaviyate yellittu dalitaranna himse madiddu nim dharma davare ondu drama movie ge hindu muslim Madi desha da shanti halu madbedi,Religion
5897,swanta gandananne kole gaida pataki,Gender
5941,BJP bari sullu BJP mla galu estondu hennu makkalna rape madidare estu CD case madikondidare anta janarige gottu thappu yaru madidru shikshe agbeku,Political
3042,Ninu nattuge kuthkolavva Modlu <br>Amele nimmange heluvantte,Religion
4803,jaylalitha iddaglu ee vishya ittu alva eshtu rajkiya madodu,Political
3739,Shata Sule maga ninu,Gender
6617,Halal cut madiro danada mamsa khareedhi madi press navaranna karedu mukya mantrigala bagge keelagi matanaduva eee manushyanige Hindu sanghataneyinda dhikkaravirali,Religion
7758,Sule makla btv??. Kacha hakilva??,Gender
5186,"Hindhu Na kondaga  helogidappa <br>Allal certificate bandhaga hel hogiddappa <br>Kashmiralli hindhu galna Nasha madi kole madi rape madidaga Elli hogidde<br>Masidihalli Kashmir bittogi ,illandre kole madthini antha anunce maddaga yelli hogidde .<br>Convert madidralla avag hellidde .<br>Pakisthan zindabad yeldag hellidde .<br>Terrorism maadidag helli hogidde .<br>Allal mark devara prasada mele akdag hellidde .<br>Ninu nijavada hindhu drohi ,congressigga <br>Tirupathi temple Alli muslim avarna administration Alli akidralla avag hellidde",Religion
1539,Athava naavu Srilanka tara savira savira jana bombblastinda saayovarege kaadu hijab bahiskarisabekagilla. ,Political
4943,Ninnan karedukondu pakista Dali bidabeku,Geo-political
6996,Namma india dalli caraption kuda ban agbeku,Geo-political
4072,"Ri nivella sinima bagge math adta ediro ella hindu, Muslim gala noduve birukannu untu madtidiro Thu nimma, edu ondu news channel a..nivella deaha drohi gala le. <br>???????",Religion
186,@Mahammad Mustha bolimagne namge godi raddu akki raddu adru parwagilla. Petrol ge 200 rs adru parwagilla. Dudd ide nammathra petrol haksthivi. But nim tharad terrorist galige gummidre saku. Neev beledre jevane iralla avaga godi akki yarig beku.,Political
5959,Half kunne muchkondu hogo bolimaga,Gender
3473,Thuu sule makhla,Gender
3058,40% golmall govt. Jai siddu,Political
4808,Le lowde ke ball rohith sharma du not out adruu out kotruu adru bagge mathado gaandu gaandu ð¤«ð¤«ð¤«,Gender
6474,"Mahelege  Avahelan, madi dire or",Religion
7775,Tappu yaru madalla ? Darshan kuda human being Avrigu Kopa barodhu sahaja... Celebrity aadhre kudibardha ? Kopa barbardha ? Avrigu emotion iralva.. Naavugale kuddhaga jagala made ilva.. Darshan madidre Matra adhu Big crime ha ? D boss Na nodkond urkolor Laksa jana aadhre.. Avranna preethsoru KOTIGatle jana eddhare... Jai D Boss ??,Others
7946,IT li kelsa madodrinda hididu waiter varegu ee tamilians du ganchali jasti aytu,Geo-political
1682,Yello sabaru bitti mattan kottavane adkke avara para mathadthavane Hindu drohi,Religion
3883,Ammage sariyag kutkoli sare hethkoli ayyo kapi,Gender
6856,Nin yaro mudhiya ninge  yen agthide antha gothidhiya   sule magne,Gender
5148,I miss you Harish<br>Thooooo Meghana,Gender
6599,Mathe ninna tha maglu na hethmele think madbekala heng mane inda gandan jote kalsadapa yavan madve agtanapa e huchina anta think madtare,Gender
1132,Nenu thaeee na Halli avrage hegg hellta edhera alwa D maglu yavaglu D ne,Gender
7730,Aunty thara mathadthidale ????,Gender
1657,420.bjp 40/BJP shaba adyaxs BJP yavarige chapalili hodibeku munde makkala,Violence
5737,Sulle maklu BJP sarkara,Political
6343,Hogle Hapsuli magane,Gender
2632,Ninu modiji hendey muskodu barodu bitu masale dose tinake hogideya ella puncher hakake hogidya lofer ninu kalanina chikapa nu kalla,Gender
5968,"Hinta girl,s ge life nali innondo sala mukha torisabardu bro<br>&quot;Challenge inda badakbeku avarmunde&quot;",Violence
6164,Meenakshi entha maklige janma kotbitte meenakshi ð en over adthalppa evlu yappa ð,Gender
7780,BjP bhakt re Neem aji (SC Muslim Christian ....) Sulemakal neem aji Vidhan sauda nugi jejti...Maklaa,Religion
3997,Thuu nim janmukke??,Others
3721,Yappa dove ranira,Violence
2083,kachada bevarsigalu,Violence
4576,Ninnu  congress chella  gulamma,Political
1834,Dagar dagar dam dam dagar dagar sule ??,Gender
1046,En saadane madavle antha avlna estond great thara maathadtirodu...thu e media davarge maana maaryade ila..en social media dalli batte ella sariyaag haakolde dance maadodu adella ond saadane naa...thu naachke aagbeku...kasta pattu desha kaayo yodharige..corona time li day night antha nodde family bittu duty maadiro nurse ila doctors galge interview maadi...adna bittu moorannu bittu kuthiro evlna interview maadtidiraa...thu nim buddige hotteg anna thinthiro ila kakkas thinthiro,Others
2654,Adu Vallabhai patel ranta Hindugalu Congress lli iddiddakke ..tilko modlu gaand nan magne.,Political
7393,"Entha maarre neeevu only kerala movie script matra nodidre saka? Mandookagala,, prapanchadalli innu tumba deshagalive directrge election tumenalli release madoke bere deshada script workout agalla. Adakke directr sahibrige gotthu loha garam hi maaro hathoda anda haage hodaddu 3 hudugiyaru script 3000 . All over indiadalli more than 3 lkh hudigiyara human trafficking nadeytha ide. World nalli adu 30 lkh ginta jaastgi ide. Iro reality torisodu bittu bjp promotion madoke ondu Kerala stry<br>Adannu nodi nija anta baaybadko moorkha anda bhaktaru. Nimma taleyalli Ee pari segani hege tumbide anta artha agalla. <br>Omme kasmiri files <br>Mathome kerala stry<br>Mathomme avanmman pinda <br>Adanna nodi nija anno mandookagalu??????",Political
7929,King kohli thap madalla avrige ursidre yavde karnakku bidalla naveen ul haq cricket baduku mugithu antha,Others
3438,"Vote kelakke  musleemara ( site) jagadalli bundhu  kelidare  Kalu catharsi BJP ge Dhikkara  BJP poison  ,  jaibheem â?",Political
3272,Nim amman mathige vonchuru govrava kodu uddhara aagthiya illa andhre ninge 3 lakh alla one crore bandhru naayinu thirug nodalla,Religion
5205,Ellarugu kettadhu kettvishya bega esta aguthe...adre olledh yavangu beda...kettdhana joollu surskondu..nodadu amele Sacha thara mathadadu...thu nin janmake.,Gender
8026,huccha pratham â¦â¦â¦. psycho bolimaga <br>blue jp yenjalu nekta iddane â¦yeno duddu sigta irbahudu â¦avattu huccha venkat sariyagi ninna kennege tadkave,Gender
1189,Same dagar gallu inge mathadodu,Gender
5621,Modi eda ant esta divas naditap nim sarakar eg adu diyal manig di,Political
6834,"BTV Video grapher,  Anchordu thode,  Sonu thode,  matthu yede Bahagana highlite maadi video coverage maadidane,  amele ivrgala olaa udupu andre Kaacha kaano haage video maadidane ee BTV Video grapher mele Under A+ Adult videos Case haakbeku..  Naachke aagbeku ivru janmakke",Others
2123,Boggi puti sule munde nataka maadthale nambabardu ????????,Gender
4300,Hog tunne unni b tv,Others
7251,Nim Anna nodake gandu Tara edane.Nijvad gandsagididre ninna illi tanka Barak bidtirlilla,Gender
4100,Bosadike aswat nayi..,Gender
148,Rip sonu gowda tika blast agirabeku superb vikas,Violence
6329,"Thuu kachada nayee Sonu ge nettag mathadak baralla thuuu nindu ond janma na ,",Violence
2570,Tata muslim beda e rastra dali,Religion
2318,Nale CSK  revenge thakollthe,Others
4821,Soole ge dipression bere,Gender
2762,Dagar tullu evlu meghana,Gender
1870,E match avish Khan kursidruu next play offs nalli lsg vs rcb hidre Naveen nanthu hadsalla ðð,Political
5098,Sonu starting attakke erbitlu amel biddodlu,Others
3157,Budget hellila avage evanu(nidramaya) bogoloke start madyan. Bari sokin mattu evanadu,Political
5934,T muci. Kondu Allaregu tket kodisu Swatantra horatagararu Ede deasha ka astu kàsta paterabeku narameda modiya bage yake estandu aluve,Political
3750,"Akbar the Great kano!<br> Boli magane Firstam..,",Gender
1318,Shikandi Ashwath nanna maga e sala sule magunna e Ashwath na constituency yalli janaru hodedu hodisttare....Jai Bheemji Jai sidduji Jai Congress...,Violence
6623,Holger girl dana nayi huchi,Others
7296,Edu yavado dagar Mane edde hage edeð,Gender
3274,Dharm yavude erli Manushyatva beku intha vara mele nama sarkar kathin karma takobeku nanu muslim adre nana dharm hemse kalisel manushyata kalised adhrmake ageruva anyake naya segali ð¹ð¹jai seya ramðð allhuakbarðð ð¹ð¹,Religion
4558,"Raithara saala manna madidre desha halagutte anda ivnu, but 40 to 50% commission thindre desha uddara hagutha heli Mr amavasya",Political
7877,Dharshan  lockup ge haaki odiri. POLICE  SATHOGIDDAARA,Political
6393,Hitler neina appa,Gender
2151,Siddaramulla khan ge baidre thurkarige huttidavrige uriyuthe,Gender
6465,"Aa mamsa thindu sayi, huncha mudiya",Violence
304,Nodthini ninna dummaboss shateranigen kombu edya,Gender
2902,Lofar nann maklu namm kaveri neer kudidu namage batti idtave,Gender
3631,Anamadheya enu...nimge kivi kelsalva idu indrajith lankesh voice anta... Goobegala,Others
651,Avla thuu dabba,Others
1709,Loudi anchor,Others
2646,Ninna appa muslimane?,Religion
3196,tuuuuu uu idiot magana,Gender
7385,Pakistan davru bitre bere dehsadavaru gandasarallave,Geo-political
5632,"Jai, BJP,. Lavde Hogi kashmiri file film du",Geo-political
5278,Bjpyavu nayigale,Gender
7049,Thayige netug mathadadh kali nin thayi adag Ning gothguthe,Gender
7760,Really meghana is a bad girl or cheating girl,Others
3703,Le ninnakkann sulemagne yako arrkotha iddiya bitti kalka thin mslty toilet naayee mundedhe adanna ardha samaan Saabhi galigg helo looar,Gender
526,Avaran muadide nijahadare avaru harahadaru namm jan suamani biadal uasar,Geo-political
7466,Bigg Boss Na Eno Ankondowle <br>Howlu Enadru Achieve Madbeku Anthe nija hogilla Kardidira Anthe Hogidale,Gender
4962,Nindu leack agiddu video upload madu nodbeku nan nindu sonu,Others
2611,babur obba loafer muslim sulemaga,Gender
3799,"Avaga Congress iddaga pratiyobba praje tale mele 5 Laksha Sala yittu, adre iga namma bharata Modi Bere deshagalige Sala kodo Tara madidare srilanka Afghanistan ge Sala kottidare namm India economy alli 5 ne place ge yeride, Sundaravada kattadagalu devalayagalu kadsiddu yaru Congressge idella sadya agtitta? ",Political
7827,Hindhu galu devaru nambhali nambhade irale adre avastokke avarirthare adare ee muslims yak devaranne thoristhivi antha convert madi desha dhrohi madi naraka thorustgare muslimarinda doora itabeku,Religion
2009,Haa Freedom app naa yak guru akthira ? Boli makla thu,Gender
1639,Pan India heroine tane evluu next ????,Geo-political
6136,First neenu nododh bidu..ogidallappa neenunu Tamil alli maatad kondu film release maadake..nin film alli odalla antha uri ninge..,Others
2025,"Manahan,mariyadi,ellah,sahr bittu nintavre ee pakshadavru",Political
3730,Hettha thaayee mundhe yav thara koothidhiya ? Frist neenu correct agee Amman hedhurgade correct koothko mathe avrge helthiya? Neen akiro dress nodu ?,Others
2112,Nimmamnna badavaru accident ahgi sattru yaru yochane kuda madodhilla adhe obbba selabritige  swalp henahadhru ahdhre adhanne ondhu dhodd news madtta idhira great indea,Others
5195,"So called Bhikaatigalu 10 kg Akki ge Baliyagbardu , Adrallo benglurigalu  secularigalige vote haakbardu modiji kodu Akkige Tamma Lebell Antisi Naau kotteu antha  Bogalu bhattrige ban  madi",Political
5201,Deshada mana haraaju haaktaare. Once for all avaru maadidahage deshadaadyanta hijab bahishkarisabeku.. shandamuslimara yella dangegalanna onde dangege oggoodisi law tandubidona.<br><br>Jai Hind!,Religion
4371,Dj Halli kj Halli nu avra koduge ne. Ne ye 5-6 year li hogbidtiya. Naavu irbekalapa inta terrorist gala jyothe,Others
1116,kashmir files The Bollywood Khan Mafia tumba try madide ee movie na stop madlikke. There are many Hafiz saeed&#39;s and Dawood&#39;s in Bollywood,Geo-political
4559,Mr pratam  sariyagi helu Gujrat rides 4000  muslem ellanu saysidru,Gender
2302,2023ke bjp yavruge&quot; mannu koduva &quot;day,Political
732,Uneducated old men......chikkamagaluralli dk nintaru gellalla.......enne etu,Political
6252,Tumba Dodd sadhane bidi ??????...first Nim Mane henn magalana sariyagi etkoli amele hintavrig support madi ....ovractng madode aytu nachigettavu ..hintvrna news channel ge karstve ..yavo evella ....thuuu??,Others
6083,Jai b.j.p. yavaglu b.j.p.sarkarane barodu kelale mudiya,Political
2813,Lopar Nana maga naryna,Gender
778,ella tamilians ge konga nadige kalsi,Gender
6161,Ninu Darmada Bagge mathanadi ninna nicha Buddi Thorishabeda,Political
2466,"Avru movie dudd madidru antana neevu dudd madakkagalla antana.<br> Kantara KGF Charlie Saptasagarada aache yello Ee movies yella bere kade hit agive. Haganta avru hogi bere rajyada tondaregallali tale hakta edara. ee Tara cheap agi adbeda Darshan. First heg maatadbeku anta Kali, yen neen support madade edre pratibatane nadiyalva.",Others
7816,40%B J P THU,Gender
7056,Nin antha kithodavlge edella bere beka muchkondu hogele nin handi musudina nodoke asayya agutte dagar,Others
2142,Mental Tulu evlu  innu esht sala kaal etttalo,Gender
107,Soole maga prathm madak bere kelasa illada nayi nann maga,Gender
439,Thikla nan maga Pratham,Gender
803,"eega satya gothaithalla, ide maarihabba ee kalsule maklige. Namma huccha venkat avaranna choobittu kachisabeku.",Gender
3998,kothi nann magane .. ningen bandittu roga,Gender
2587,intharavarennalla public munde galligerasbeku,Geo-political
6064,Bjp bucket channel<br>Bjp chela pratam,Political
401,Nanu matte nanna sadhane??,Violence
5740,"Alkut bjp sule maklinda ella desha alagthirodu. E sulemaklu. Avnyavano thayaduka elthone congress sulemaklu antha, e video upload maadironu pakka thayi adukane irbeku. ",Political
917,Hogappa mamsa tinnu. Hogu 6 tinglu taliban alli iru. Sumne burude bidbeda,Geo-political
1658,idella Fake Kashmir Files produced by BJP Andhbhakta bari sympathy goskara 2024 elections,Geo-political
427,muslim virodi gali ge tamacha ð¶ð¶ð¤£ð¤£,Religion
6701,Boli magane  cm  thika muchkondu kuthukollolo,Gender
6870,hi midri nann magne,Gender
4135,Gandu thata thika muchkondu duddu thagodu hogi pachko adhu bittu extra yela mathabeda ninu desha drohi aitha <br>Nam purathanaru modalle yellidare tirkondu tinu parvagila adhre turukara sahavasa madabedi antha <br>Adhare swlpa Jana nimantoru t...... Ke hogidira nachike agabeku,Religion
2547,kannada tamil jagala nodkondu allobba hindi yavanu enjoy madtavne,Religion
996,Chi nachikedu agabek bucket tv avarige....thu chi,Others
4245,"KJ DJ Halli Yalli Ninna bandavaaru Dalitha MLA manegae  Gokulasthami dina Benki ittaga Bayalli En itkondidae Ninnu. Kashmiradallina martanada , sharada pitaa innu aneka allina devasthana ,Hampi, Halaebidu, Somanatheshwara devasthana, Melukotae Srirangam Takshashila, Nalanda innuu estoo Lekka villa dasthu mandiragalanaa ninna baandhavaru sarva nashamaadidarae. Namma hindu samskruthi baggae maodallu tilidhoko neenu, Yoga , Ayurveda, Samara kalae, Bharatnatya, Kuchpudi, Karanataka sangeeta, Vykarnana,Yakshgana, Kalari payat, Kathi varsae, Kara saamu. Sonnae yannu kanduididuddu Aryabataruu. Ninnathaa huchharannaa kathhaarisabekuu",Violence
2701,Mundaite mari habba ellaranna hodedu bisaktane evanu bandre,Violence
4550,Evatta hijaba bedtira nale college nalle maseedi beku antira niva helida hage  madoke edu Pakistan alla edu namma desh nava helida hage nodabeku,Geo-political
2539,Dagar sonu,Gender
779,Girajki giraki  mudiya muslim politician bekeno ninge?,Religion
2534,@super ?? nin ammun keyaa,Gender
7010,Soun en helu nen video node.. Ahaha super F... Punyavanta ... avnu,Gender
3890,Ashwath narayana psi scam voter ID kalla,Violence
4887,Hindustani Sangeetha muslims kodige ððð¤£ð¤£ music haram in Islam,Religion
7506,Boli Maga na ninu csk fan na,Gender
1736,Vikas hego hage avnu video madirodu.<br>Think madi  vikas ginta jasthi dailog hodidane aduke batte bichirodu.,Gender
